,Price,Land Area (Aana),Road Access (Feet),FACING,FLOOR,BEDROOM,BATHROOM,Street,District,House Age
1740,17.479072229734946,4.3,16.0,north,2.5,4,4,grande villa,kathmandu,3
1741,17.989897843244528,9.0,16.0,south,2.5,5,5,thecho,lalitpur,4
1742,17.312018149733785,4.0,13.0,north,2.5,6,5,samakhushi chowk,kathmandu,7
1743,17.281246492014,4.0,15.0,missing,2.5,5,4,aakasedhara,kathmandu,3
1744,17.989897843244528,6.0,20.0,south east,2.5,5,4,dhumbarahi,kathmandu,4
1745,16.97251102166758,3.0,13.0,east,2.5,6,4,kharibot,kathmandu,7
1746,14.557448378884015,4.2,15.0,south,2.5,9,8,basundhara,kathmandu,3
1747,17.989897843244528,10.7,20.5,north west,2.5,5,5,lazimpat,kathmandu,4
1748,17.473930830366697,5.0,15.0,east,2.5,5,4,mandikhatar,kathmandu,7
1749,17.1654146803266,3.0,20.0,south,2.5,5,4,sukedhara,kathmandu,13
1750,16.231424425551033,10.7,15.0,south,2.5,5,5,chundevi,kathmandu,11
1751,17.399029524198163,4.1,10.0,north east,2.5,5,3,nakkhu,lalitpur,22
1752,16.929025911619092,3.2,13.0,west,2.5,4,5,ochu heights,lalitpur,31
1753,17.034386422832473,3.1,16.0,north,2.5,4,4,imadol,lalitpur,2
1754,16.951004817371683,3.0,13.0,south east,2.5,6,5,tikathali,lalitpur,3
1756,16.52356082573315,3.0,13.0,north,2.5,2,2,tikathali,lalitpur,7
1757,17.216707972959764,3.2,13.0,west,2.5,4,4,imadol,lalitpur,5
1758,17.370858648025116,3.2,20.5,north,2.5,4,4,hattiban,lalitpur,5
1759,17.034386422832473,3.2,13.0,south,2.5,5,2,hattiban,lalitpur,4
1760,16.785925074816024,2.2,13.0,south,2.5,5,5,tikathali,lalitpur,11
1761,17.439851517607305,4.0,13.0,south,2.5,4,4,imadol,lalitpur,2
1762,16.785925074816024,2.2,13.0,south,2.5,4,4,tikathali,lalitpur,6
1763,17.46616882523204,5.1,13.0,south east,2.5,6,5,kapan,kathmandu,13
1764,16.88356353960952,5.2,8.5,south east,2.5,5,2,chabahil,kathmandu,5
1765,17.32705602664604,4.1,15.0,south west,2.5,5,5,chapali,kathmandu,5
1766,17.44781968704484,5.2,16.0,east,2.5,4,5,hattigaunda,kathmandu,5
1767,17.0926553286923,3.1,18.0,north,2.5,4,4,budhanilkantha,kathmandu,5
1768,17.426428497635523,6.0,13.0,north,2.5,6,5,budhanilkantha,kathmandu,5
1769,16.300417291085605,3.0,13.0,south east,2.5,2,1,lamatar,lalitpur,5
1770,17.909855136853043,8.3,13.0,east,2.5,4,5,bafal,kathmandu,6
1771,17.182806422433504,4.0,13.0,north east,2.5,9,4,kadaghari,kathmandu,13
1772,16.195056784687036,10.7,14.0,south west,2.5,9,8,khumaltar,lalitpur,5
1774,17.665658180950928,5.0,14.0,missing,2.5,5,4,hattigaunda,kathmandu,7
1775,17.989897843244528,10.0,15.0,south,2.5,4,5,budhanilkantha,kathmandu,13
1776,17.599700214609808,5.0,14.0,missing,2.5,6,4,hattigaunda,kathmandu,11
1777,14.557448378884015,5.3,20.5,north east,2.5,4,5,bhaisepati,lalitpur,2
1778,17.491811255187805,4.1,13.0,north east,2.5,7,5,hattiban,lalitpur,11
1779,14.557448378884015,4.2,17.0,missing,2.5,4,4,hattigaunda,kathmandu,2
1780,17.370858648025116,3.0,20.0,south,2.5,3,4,karyabinayak,lalitpur,3
1781,17.034386422832473,2.1,13.0,west,2.5,6,2,gwarko,lalitpur,1
1782,16.5563506464056,4.0,12.0,west,2.5,6,4,mulpani,kathmandu,7
1783,17.822843761378564,4.2,20.0,south east,2.5,9,6,machhapokhari,kathmandu,5
1784,17.491811255187805,4.2,20.0,east,2.5,4,4,sanobharyang,kathmandu,5
1785,14.557448378884015,3.2,13.0,east,2.5,4,4,sanobharyang,kathmandu,4
1786,17.95067713070663,6.2,13.0,south west,2.5,5,6,bhaisepati,lalitpur,11
1788,14.557448378884015,6.2,20.0,missing,2.5,5,5,bhaisepati,lalitpur,22
1789,17.77632374660947,6.2,13.0,north,2.5,9,8,shantinagar,kathmandu,31
1790,16.52356082573315,2.2,13.0,south,2.5,5,4,sipadol,bhaktapur,2
1791,17.909855136853043,6.1,13.0,missing,2.5,5,4,machhapokhari,kathmandu,3
1792,17.989897843244528,10.0,15.0,south,2.5,4,5,budhanilkantha,kathmandu,31
1794,16.993564429978885,3.1,13.0,north,2.5,5,5,kapan,kathmandu,5
1796,17.71748324774094,8.0,13.0,east,2.5,8,5,deuwa chowk,kathmandu,4
1797,16.705882371415992,3.0,13.0,east,2.5,5,4,taudaha,kathmandu,11
1798,17.32705602664604,4.1,15.0,south west,2.5,5,5,chapali,kathmandu,2
1799,17.622173069956816,8.2,12.0,south east,2.5,6,3,budhanilkantha,kathmandu,6
1800,17.989897843244528,10.7,15.0,east,2.5,5,7,mandikhatar,kathmandu,13
1801,17.529082649058825,5.0,13.0,north,2.5,5,4,dholahiti,lalitpur,5
1802,16.785925074816024,3.0,12.0,south,2.5,6,3,mulpani,kathmandu,3
1803,17.341871111992198,5.0,13.0,north east,2.5,6,5,pasikot,kathmandu,7
1804,17.341871111992198,5.0,15.0,east,2.5,4,5,missing,missing,14
1806,17.61099976960838,5.0,15.0,west,2.5,5,5,golfutar,kathmandu,31
1807,16.906553056777135,3.2,13.0,east,2.5,6,6,gurjudhara,kathmandu,3
1809,17.1654146803266,4.1,13.0,south,2.5,6,5,chunikhel,kathmandu,16
1810,17.129696599000436,4.0,13.0,south,2.5,5,4,bhaisepati,lalitpur,13
1811,16.648723960844016,3.2,13.0,east,2.5,2,1,baluwakhani,kathmandu,4
1812,17.697074376526267,8.0,20.0,south east,2.5,4,4,hasantar,kathmandu,3
1813,17.989897843244528,6.1,14.0,west,2.5,5,4,golfutar,kathmandu,3
1814,14.557448378884015,4.2,15.0,east,2.5,5,4,panipokhari,kathmandu,7
1816,17.71748324774094,4.0,13.0,south east,2.5,4,4,bhaisepati,lalitpur,14
1817,17.370858648025116,5.0,18.0,east,2.5,5,4,jyotinagar,kathmandu,3
1818,14.557448378884015,8.0,14.0,south west,2.5,6,4,gongabu,kathmandu,3
1819,14.646243837206535,5.1,10.0,east,2.5,6,3,new baneshwor,kathmandu,4
1820,14.557448378884015,4.2,16.0,west,2.5,6,5,lazimpat,kathmandu,16
1821,17.822843761378564,5.2,12.0,north,2.5,8,5,balkumari,lalitpur,11
1823,17.11134746100564,9.0,8.5,east,2.5,4,2,tinthana,kathmandu,31
1824,17.01418371633128,3.0,20.0,west,2.5,5,3,baluwakhani,kathmandu,16
1825,16.648723960844016,3.3,10.0,south,2.5,5,3,goldhunga,kathmandu,31
1826,15.232576820175131,10.7,15.0,south west,2.5,5,4,gongabu,kathmandu,31
1827,16.733281344102608,3.0,14.0,east,2.5,4,3,changathali,lalitpur,7
1829,17.034386422832473,3.0,16.0,south east,2.5,4,5,bhaisepati,lalitpur,11
1830,17.989897843244528,10.0,10.0,south east,2.5,5,5,baluwatar,kathmandu,9
1832,16.75467253293992,3.2,15.0,missing,2.5,5,4,nayabasti,kavrepalanchok,12
1833,16.118095750958314,3.0,20.5,east,2.5,7,3,panauti,kavrepalanchok,2
1834,17.370858648025116,6.0,16.0,south,2.5,5,4,bhangal,kathmandu,11
1835,17.216707972959764,4.0,12.0,south,2.5,7,5,sitapaila,kathmandu,9
1836,17.622173069956816,5.0,20.0,south east,2.5,7,7,pingalasthan,kathmandu,9
1838,14.626441218624949,9.0,15.0,north,2.5,4,5,jwagal,lalitpur,23
1840,17.61771871970664,5.0,13.0,north east,2.5,7,5,budhanilkantha,kathmandu,12
1841,17.370858648025116,5.0,13.0,west,2.5,5,5,rudreshwor,kathmandu,12
1842,17.909855136853043,9.1,13.0,south west,2.5,4,5,budhanilkantha,kathmandu,2
1843,16.906553056777135,2.3,15.0,north west,2.5,7,3,sitapaila,kathmandu,2
1844,17.989897843244528,4.1,20.0,south,2.5,7,4,syuchatar,kathmandu,5
1846,17.599700214609808,10.7,20.0,west,2.5,5,6,thaiba,lalitpur,5
1849,17.030378401595577,3.2,13.0,east,2.5,7,4,sundarbasti,kathmandu,9
1850,17.129696599000436,3.1,16.0,west,2.5,5,4,nikhileshwor,kathmandu,9
1851,17.265498135541893,4.1,13.0,east,2.5,5,6,chunikhel,kathmandu,12
1852,16.759949589762293,4.0,20.0,north,2.5,7,5,tokha,kathmandu,2
1853,17.073607134447293,3.0,14.0,south west,2.5,3,4,grande hospital,kathmandu,11
1856,16.929025911619092,3.5,13.0,south,2.5,6,4,jyotinagar,kathmandu,2
1859,17.989897843244528,10.7,20.0,north east,2.5,4,5,mandikhatar,kathmandu,12
1860,17.599700214609808,10.7,20.5,north west,2.5,8,4,putalisadak,kathmandu,12
1862,17.034386422832473,3.5,11.0,east,2.5,8,5,yetkha,kathmandu,2
1863,17.129696599000436,4.2,13.0,south,2.5,4,4,bafal,kathmandu,5
1864,17.989897843244528,6.0,17.0,east,2.5,9,8,new buspark,kathmandu,8
1865,17.287477041570536,5.2,12.0,south,2.5,5,4,suryabinayak,bhaktapur,5
1866,17.370858648025116,4.2,20.0,north,2.5,5,6,mhaipi,kathmandu,23
1867,17.989897843244528,4.1,12.0,north,2.5,7,5,ason,kathmandu,9
1868,14.557448378884015,4.2,15.0,missing,2.5,3,4,sukedhara,kathmandu,12
1869,17.747336210296442,4.3,20.0,west,2.5,4,3,vinayak colony,lalitpur,12
1870,17.129696599000436,3.2,20.0,south,2.5,4,5,bhaisepati,lalitpur,2
1871,17.50439003707821,4.0,20.5,south west,2.5,4,5,dhapakhel,lalitpur,2
1872,17.989897843244528,8.0,20.0,south west,2.5,9,8,baluwatar,kathmandu,5
1873,17.926384438531027,6.0,15.0,north east,2.5,6,5,budhanilkantha,kathmandu,8
1874,17.989897843244528,9.0,20.5,west,2.5,4,8,jalpa chowk,kathmandu,5
1875,17.073607134447293,3.0,13.0,south west,2.5,5,3,kadaghari,kathmandu,12
1876,17.479072229734946,4.0,20.0,south,2.5,4,4,syuchatar,kathmandu,11
1877,17.1654146803266,4.0,14.0,east,2.5,3,6,bafal,kathmandu,9
1878,16.785925074816024,3.0,13.0,west,2.5,5,3,makalbari,kathmandu,9
1879,17.296750678069195,5.0,12.0,west,2.5,9,4,imadol,lalitpur,23
1880,17.50439003707821,10.7,12.0,east,2.5,7,5,dhapakhel,lalitpur,9
1881,16.5563506464056,3.1,14.0,south,2.5,5,4,budhanilkantha,kathmandu,12
1882,17.1654146803266,4.2,13.0,east,2.5,6,5,kapan,kathmandu,12
1883,17.989897843244528,8.2,12.0,south east,2.5,6,4,tenzing chowk,kathmandu,2
1885,17.281246492014,3.3,16.0,north east,2.5,4,4,bhaisepati,lalitpur,5
1887,17.989897843244528,8.3,14.0,south,2.5,5,5,siddhartha colony,kathmandu,5
1889,14.557448378884015,4.0,20.0,south,2.5,2,3,panipokhari,kathmandu,11
1890,14.557448378884015,4.2,20.0,south,2.5,4,4,panipokhari,kathmandu,9
1891,17.399029524198163,4.1,16.0,south east,2.5,7,7,dhapasi,kathmandu,9
1892,16.705882371415992,1.1,8.5,east,2.5,7,4,nardevi,kathmandu,12
1893,16.705882371415992,3.0,16.0,west,2.5,5,4,budhanilkantha,kathmandu,2
1894,16.733281344102608,3.1,10.0,west,2.5,7,5,paiyuntar,kathmandu,11
1896,17.989897843244528,10.7,13.0,south,2.5,8,6,maitidevi,kathmandu,23
1897,17.11134746100564,3.0,20.0,north east,2.5,5,4,dhapakhel,lalitpur,9
1898,17.1654146803266,4.3,13.0,south,2.5,4,2,changathali,lalitpur,12
1899,17.46616882523204,10.7,13.0,missing,2.5,5,2,naxal,kathmandu,12
1900,17.312018149733785,4.0,13.0,south east,2.5,5,4,imadol,lalitpur,2
1901,17.41282284594998,3.3,20.0,west,2.5,6,4,imadol,lalitpur,2
1902,17.41282284594998,4.2,13.0,east,2.5,5,5,imadol,lalitpur,5
1903,17.747336210296442,4.3,20.0,west,2.5,4,2,vinayak colony,lalitpur,8
1904,17.034386422832473,3.2,13.0,south,2.5,4,5,balkot,bhaktapur,5
1907,16.906553056777135,4.0,13.0,east,2.5,4,2,tikathali,lalitpur,9
1908,17.989897843244528,10.7,16.0,south,2.5,4,4,mandikhatar,kathmandu,9
1910,16.951004817371683,3.0,12.0,east,2.5,4,2,imadol,lalitpur,2
1911,16.906553056777135,3.1,16.0,south,2.5,4,5,sanagaun,lalitpur,11
1912,17.034386422832473,3.3,13.0,south west,2.5,4,4,imadol,lalitpur,9
1913,17.370858648025116,4.0,13.0,north,2.5,6,3,imadol,lalitpur,7
1914,17.370858648025116,4.0,13.0,north,2.5,7,4,imadol,lalitpur,1
1915,16.906553056777135,3.0,20.0,west,2.5,4,4,imadol,lalitpur,3
1916,16.951004817371683,3.1,10.0,south east,2.5,5,5,imadol,lalitpur,3
1917,17.1654146803266,3.3,13.0,east,2.5,4,2,imadol,lalitpur,3
1918,17.073607134447293,3.0,13.0,west,2.5,4,4,imadol,lalitpur,3
1919,17.565014657424058,6.0,15.0,south west,2.5,8,3,balkhu,kathmandu,3
1920,16.993564429978885,5.1,12.0,east,2.5,5,5,khumaltar,lalitpur,5
1921,15.201805169084134,8.0,14.0,north,2.5,8,6,dhungeadda,kathmandu,5
1922,17.1296965626368,10.7,16.0,missing,2.5,5,5,golfutar,kathmandu,6
1923,16.920097281273396,3.0,16.0,north,2.5,3,3,balkhu,kathmandu,5
1924,17.989897843244528,7.7,13.0,north,2.5,5,3,thulobharyang,kathmandu,5
1925,17.129696599000436,4.0,13.0,east,2.5,6,6,mandikhatar,kathmandu,10
1926,17.989897843244528,10.7,20.5,south,2.5,5,4,imadol,lalitpur,3
1927,17.175885979828397,4.1,15.0,south,2.5,5,4,kharibot,kathmandu,7
1928,17.05418904934434,4.1,8.5,north,2.5,7,4,ghattekulo,kathmandu,4
1929,16.34123920227253,10.7,17.0,south,2.5,6,4,bishalnagar,kathmandu,4
1930,16.077273760604726,10.7,15.0,missing,2.5,6,6,golfutar,kathmandu,3
1931,17.989897843244528,10.0,14.0,east,2.5,5,4,maitidevi,kathmandu,7
1932,17.034386422832473,4.0,18.0,missing,2.5,4,5,maharajgunj,kathmandu,17
1933,17.72753358339242,4.2,20.5,east,2.5,7,4,pepsicola,kathmandu,7
1934,14.557448378884015,4.2,15.0,north east,2.5,5,5,budhanilkantha,kathmandu,6
1935,14.557448378884015,8.0,15.0,south,2.5,4,4,jhamsikhel,lalitpur,3
1936,14.557448378884015,4.0,17.0,missing,2.5,4,4,naxal,kathmandu,7
1937,17.216707972959764,4.3,20.0,south,2.5,5,4,pasikot,kathmandu,3
1938,17.21336907180573,4.5,10.0,west,2.5,8,4,goldhunga,kathmandu,7
1939,17.865554861289795,8.2,20.0,north,2.5,6,3,baneshwor,kathmandu,1
1940,17.622173069956816,5.0,20.5,south east,2.5,9,5,samakhushi chowk,kathmandu,3
1941,16.118095750958314,10.7,13.0,south,2.5,5,7,kaushaltar,bhaktapur,3
1942,17.21336907180573,3.0,10.0,west,2.5,8,4,goldhunga,kathmandu,3
1943,17.370858648025116,4.0,20.5,east,2.5,9,4,guheshwori,kathmandu,3
1944,15.955576839107596,10.7,15.0,south,2.5,7,5,baluwatar,kathmandu,3
1945,15.76142084987672,10.7,13.0,west,2.5,5,4,baluwatar,kathmandu,5
1946,14.557448378884015,5.0,20.0,north,2.5,4,2,hattigaunda,kathmandu,5
1947,14.557448378884015,4.0,17.0,south east,2.5,4,4,hattigaunda,kathmandu,6
1949,17.50439003707821,4.0,17.0,east,2.5,5,5,nakhudole,lalitpur,5
1950,16.40327466837995,3.0,12.0,south,2.5,2,1,chunikhel,kathmandu,10
1951,16.759949589762293,2.2,10.0,south,2.5,4,2,imadol,lalitpur,3
1953,14.557448378884015,7.0,20.5,east,2.5,8,4,dhapasi,kathmandu,4
1954,17.50439003707821,10.7,16.0,north east,2.5,6,4,matatirtha,kathmandu,4
1955,17.989897843244528,10.7,20.5,south,2.5,7,2,dhunchepakha,bhaktapur,3
1956,17.312018149733785,3.3,20.5,south,2.5,6,8,kapan,kathmandu,6
1957,16.705882371415992,2.0,12.0,south,2.5,3,4,patan,lalitpur,17
1958,17.296750678069195,6.0,10.0,east,2.5,5,1,dhapasi,kathmandu,3
1959,14.557448378884015,4.0,20.5,south east,2.5,5,5,lalitpur,lalitpur,7
1960,17.622173069956816,5.2,15.0,east,2.5,6,5,budhanilkantha,kathmandu,26
1961,17.439851517607305,6.0,14.0,north east,2.5,7,5,hattigaunda,kathmandu,6
1962,17.989897843244528,10.7,20.5,north,2.5,6,4,imadol,lalitpur,20
1963,14.557448378884015,10.7,18.0,missing,2.5,5,5,hattigaunda,kathmandu,6
1964,17.356469910987094,5.1,13.0,east,2.5,7,5,baluwakhani,kathmandu,3
1965,15.444751293772967,10.7,15.0,east,2.5,9,3,baluwatar,kathmandu,7
1968,16.475770165160203,2.2,12.0,south,2.5,3,3,jorpati,kathmandu,19
1969,17.989897843244528,6.0,16.0,south west,2.5,9,8,uttardhoka,kathmandu,3
1970,14.557448378884015,2.8000000000000003,20.5,west,2.5,4,2,radhakrishna chowk,bardiya,7
1971,17.989897843244528,9.0,13.0,east,2.5,6,5,new buspark,kathmandu,3
1972,17.989897843244528,10.0,13.0,east,2.5,7,4,mitrapark,kathmandu,3
1973,16.951004817371683,3.1,13.0,east,2.5,4,4,boharatar,kathmandu,3
1974,17.989897843244528,8.3,13.0,south,2.5,5,6,chappal karkhana,kathmandu,3
1975,17.129696599000436,4.0,13.0,east,2.5,3,3,sitapaila,kathmandu,7
1976,17.989897843244528,10.7,15.0,north,2.5,5,5,thulobharyang,kathmandu,3
1977,17.72753358339242,6.0,13.0,south,2.5,4,5,bhaisepati,lalitpur,7
1978,17.989897843244528,10.7,10.0,south east,2.5,5,4,maharajgunj,kathmandu,1
1979,17.073607134447293,3.2,13.0,east,2.5,4,4,imadol,lalitpur,3
1980,16.677711496036597,2.2,13.0,north,2.5,6,4,imadol,lalitpur,3
1981,16.97251102166758,3.0,13.0,east,2.5,5,5,imadol,lalitpur,3
1982,17.19990085520835,4.0,13.0,south,2.5,3,3,dhapasi,kathmandu,3
1983,17.281246492014,3.3,16.0,north east,2.5,4,4,bhaisepati,lalitpur,3
1984,17.989897843244528,10.7,17.0,south,2.5,7,5,narayanthan,kathmandu,5
1985,17.50439003707821,4.0,20.5,south west,2.5,4,5,dholahiti,lalitpur,5
1986,17.370858648025116,4.0,14.0,south east,2.5,7,4,jyotinagar,kathmandu,6
1987,16.929025911619092,3.1,13.0,north,2.5,6,4,imadol,lalitpur,5
1988,16.860033043306743,2.3,13.0,north,2.5,4,4,imadol,lalitpur,5
1989,16.929025911619092,3.0,13.0,west,2.5,4,5,ochu heights,lalitpur,10
1990,17.05418904934434,3.3,20.0,west,2.5,6,4,imadol,lalitpur,3
1991,17.11134746100564,4.0,18.0,south east,2.5,6,3,bhangal,kathmandu,7
1992,17.19990085520835,5.0,13.0,north,2.5,4,5,sitapaila,kathmandu,4
1993,14.557448378884015,9.0,15.0,south east,2.5,4,4,hattigaunda,kathmandu,4
1995,17.439851517607305,7.0,13.0,south,2.5,4,4,sitapaila,kathmandu,3
1996,16.835935492889124,3.0,16.0,east,2.5,4,3,goldhunga,kathmandu,5
1997,17.034386422832473,3.0,13.0,south east,2.5,9,5,mandikhatar,kathmandu,5
1998,14.873301199334291,10.7,15.0,west,2.5,3,4,bhaisepati,lalitpur,19
1999,14.557448378884015,1.8,20.5,south east,2.5,4,4,chundevi,kathmandu,6
2000,17.453096744006448,4.1,12.0,north east,2.5,4,1,bhaisepati,lalitpur,3
2001,17.665658180950928,6.2,20.0,west,2.5,5,3,sitapaila,kathmandu,7
2002,17.341871111992198,4.0,13.0,south,2.5,4,2,imadol,lalitpur,3
2003,14.585619242623203,10.7,16.0,west,2.5,6,4,sanepa,lalitpur,7
2004,17.216707972959764,3.2,13.0,east,2.5,8,3,attarkhel,kathmandu,19
2005,14.557448378884015,10.7,15.0,south east,2.5,5,4,bakhundole,lalitpur,3
2006,15.137266664613225,10.7,17.0,missing,2.5,5,3,jhamsikhel,lalitpur,26
2008,16.906553056777135,3.2,14.0,north,2.5,4,2,syuchatar,kathmandu,3
2009,14.557448378884015,10.0,15.0,north,2.5,6,3,jhamsikhel,lalitpur,3
2010,16.929025911619092,3.2,13.0,east,2.5,5,4,kapan,kathmandu,5
2011,14.557448378884015,4.0,20.0,south east,2.5,4,6,panipokhari,kathmandu,19
2012,14.557448378884015,8.0,12.0,south,2.5,5,4,sanepa,lalitpur,6
2013,14.557448378884015,4.2,20.5,east,2.5,5,5,bhaisepati,lalitpur,19
2014,17.909855136853043,10.7,17.0,north,2.5,3,3,grande villa,kathmandu,15
2015,17.725531580761828,4.0,14.0,south east,2.5,5,4,baneshwor,kathmandu,10
2017,17.72753358339242,6.0,13.0,south,2.5,4,5,bhaisepati,lalitpur,7
2018,14.557448378884015,9.0,15.0,south,2.5,7,6,chundevi,kathmandu,4
2019,17.255928652779712,10.7,15.0,west,2.5,9,8,chundevi,kathmandu,4
2020,14.557448378884015,4.2,15.0,north,2.5,4,4,chundevi,kathmandu,19
2022,17.909855136853043,5.2,15.0,west,2.5,6,4,lazimpat,kathmandu,9
2024,14.557448378884015,8.0,20.0,south,2.5,4,5,siddhartha colony,kathmandu,19
2025,17.9426449591384,9.2,20.0,west,2.5,4,6,budhanilkantha,kathmandu,15
2026,17.073607134447293,4.0,11.0,south,2.5,6,3,lambagar,kathmandu,11
2028,17.11134746100564,3.0,20.5,south,2.5,4,6,kathmandu,missing,3
2029,17.129696599000436,3.1,16.0,west,2.5,6,3,baluwakhani,kathmandu,17
2030,17.565014657424058,4.0,20.0,south,2.5,4,5,mandikhatar,kathmandu,13
2031,17.296750678069195,5.0,18.0,south east,2.5,5,4,pepsicola,kathmandu,7
2032,14.557448378884015,10.0,17.0,north east,2.5,5,4,dhumbarahi,kathmandu,1
2033,16.733281344102608,2.3,13.0,missing,2.5,5,4,kapan,kathmandu,19
2034,17.129696599000436,3.1,16.0,west,2.5,5,4,nikhileshwor,kathmandu,15
2035,14.557448378884015,10.0,13.0,south,2.5,3,2,kupandole,lalitpur,23
2036,14.557448378884015,8.0,15.0,missing,2.5,4,5,dhobighat,lalitpur,23
2037,16.300417291085605,3.1,20.0,north east,2.5,2,1,danchhi,kathmandu,3
2038,17.491811255187805,4.2,10.0,north,2.5,9,4,koteshwor,kathmandu,25
2039,17.6332229058992,6.0,15.0,north,2.5,5,3,kapan,kathmandu,5
2040,17.665658180950928,9.0,12.0,east,2.5,6,2,dhapasi,kathmandu,6
2041,16.012735246411598,3.2,13.0,east,2.5,5,1,jagdol,kathmandu,16
2042,14.557448378884015,4.2,18.0,south west,2.5,4,4,hattigaunda,kathmandu,13
2043,17.989897843244528,6.0,15.0,south east,2.5,5,5,bhaisepati,lalitpur,10
2044,17.622173069956816,4.2,13.0,south east,2.5,5,4,bhaisepati,lalitpur,3
2045,17.0926553286923,3.1,13.0,west,2.5,6,4,mandikhatar,kathmandu,7
2046,16.733281344102608,4.2,13.0,missing,2.5,9,4,aakasedhara,kathmandu,4
2048,17.46616882523204,5.0,13.0,east,2.5,6,4,mandikhatar,kathmandu,3
2050,17.989897843244528,4.2,18.0,south west,2.5,5,4,maharajgunj,kathmandu,17
2051,17.01418371633128,3.1,13.0,north,2.5,5,4,imadol,lalitpur,13
2052,15.830413578506539,10.7,18.0,south east,2.5,4,5,bansbari,kathmandu,26
2053,17.32705602664604,4.0,13.0,north east,2.5,4,5,hepali heights,kathmandu,3
2054,16.588099342704055,10.7,12.0,north,2.5,5,4,jhamsikhel,lalitpur,17
2055,16.300417291085605,4.2,15.0,missing,2.5,5,3,siran bazar,dhading,13
2056,17.989897843244528,7.0,20.0,south,2.5,5,4,pepsicola,kathmandu,7
2057,17.50439003707821,4.2,20.0,south east,2.5,6,4,bhaisepati,lalitpur,1
2058,17.479072229734946,4.2,14.0,south,2.5,4,4,khumaltar,lalitpur,19
2059,17.249497794707484,4.2,14.0,south west,2.5,6,5,raniban,kathmandu,15
2060,17.50439003707821,4.2,11.0,west,2.5,4,4,kusunti,lalitpur,23
2062,17.989897843244528,9.0,12.0,south,2.5,6,4,golfutar,kathmandu,3
2063,17.399029524198163,3.3,13.0,north west,2.5,7,4,sanobharyang,kathmandu,11
2064,17.265498135541893,5.0,12.0,south west,2.5,6,5,aakasedhara,kathmandu,9
2065,17.50439003707821,4.1,13.0,north east,2.5,7,5,hattiban,lalitpur,19
2067,17.281246492014,4.1,13.0,north east,2.5,5,4,bhangal,kathmandu,11
2068,17.296750678069195,10.7,13.0,west,2.5,5,4,nakhipot,lalitpur,26
2069,16.118095750958314,2.2,13.0,north west,2.5,3,1,tokha,kathmandu,3
2070,17.0926553286923,5.0,20.5,north east,2.5,8,4,dharmasthali,kathmandu,17
2071,17.622173069956816,3.5,15.0,south,2.5,4,4,bhaisepati,lalitpur,13
2072,17.296750678069195,4.0,13.0,east,2.5,4,2,golfutar,kathmandu,7
2073,16.454567959008102,3.0,13.0,west,2.5,2,1,sitapaila,kathmandu,1
2074,17.9426449591384,7.2,13.0,west,2.5,9,8,manbhawan,lalitpur,19
2075,16.41820031748273,3.0,13.0,south,2.5,2,1,kapan,kathmandu,15
2076,14.557448378884015,10.7,15.0,south,2.5,8,2,balaju,kathmandu,23
2077,17.909855136853043,10.7,13.0,south east,2.5,8,4,gwarko,lalitpur,23
2078,17.32705602664604,4.0,13.0,north east,2.5,4,5,hepali heights,kathmandu,3
2079,17.399029524198163,5.0,14.0,south west,2.5,6,5,budhanilkantha,kathmandu,25
2083,17.32705602664604,3.0,20.0,west,2.5,9,7,machhapokhari,kathmandu,13
2084,17.281246492014,2.3,16.0,south,2.5,8,4,yetkha,kathmandu,10
2085,17.989897843244528,5.0,13.0,east,2.5,5,7,sitapaila,kathmandu,3
2086,17.622173069956816,4.4,15.0,north east,2.5,4,3,pasikot,kathmandu,7
2087,14.557448378884015,4.2,15.0,east,2.5,5,4,bagar,kaski,4
2088,17.87595358575207,9.1,18.0,south,2.5,5,5,dhapasi,kathmandu,4
2089,17.989897843244528,10.7,15.0,east,2.5,5,5,baluwatar,kathmandu,3
2090,16.993564429978885,3.3,20.5,north west,2.5,5,3,gothatar,kathmandu,3
2091,17.72753358339242,6.0,10.0,north,2.5,5,5,gaurighat,kathmandu,17
2092,17.989897843244528,10.7,20.5,west,2.5,6,6,bhangal,kathmandu,13
2093,17.399029524198163,4.0,12.0,south east,2.5,7,5,nakhipot,lalitpur,26
2094,16.929025911619092,3.0,14.0,missing,2.5,5,4,baluwakhani,kathmandu,3
2095,16.213405921671733,1.0,12.0,east,2.5,5,2,galkopakha,kathmandu,17
2096,16.860033043306743,3.0,13.0,south,2.5,3,3,imadol,lalitpur,13
2097,17.989897843244528,10.7,13.0,east,2.5,4,4,budhanilkantha,kathmandu,7
2098,17.6441519761925,6.0,13.0,west,2.5,4,4,budhanilkantha,kathmandu,1
2099,17.399029524198163,4.1,16.0,west,2.5,4,4,ekatabasti,kathmandu,19
2100,17.356469910987094,4.3,13.0,east,2.5,5,5,mandikhatar,kathmandu,15
2101,14.690979711984754,8.0,13.0,north,2.5,5,5,chundevi,kathmandu,23
2102,14.557448378884015,10.7,12.0,west,2.5,6,5,rabi bhawan,kathmandu,23
2103,17.599700214609808,7.0,13.0,north east,2.5,5,4,dhapasi,kathmandu,3
2104,16.440179150127435,3.0,13.0,east,2.5,2,1,lolang,kathmandu,4
2105,15.137266664613225,10.0,20.0,east,2.5,4,4,bhaisepati,lalitpur,3
2106,16.733281344102608,3.0,13.0,south,2.5,5,3,ekatabasti,kathmandu,3
